472	900	-330	2249	555	0
483	911	-329	2228	552	0
485	916	-328	2217	551	0
488	896	-322	2223	551	0
490	920	-325	2221	551	0
492	911	-317	2211	550	0
494	915	-315	2212	550	0
496	917	-319	2218	550	0
499	913	-308	2200	550	0
501	903	-315	2199	550	0
503	917	-295	2196	549	0
505	905	-320	2226	550	0
508	919	-306	2201	550	0
510	907	-312	2193	549	0
513	924	-307	2200	549	0
515	909	-320	2192	550	0
517	910	-318	2190	550	0
520	926	-315	2181	550	0
522	926	-318	2193	550	0
524	920	-317	2169	551	0
526	914	-317	2174	552	0
529	928	-314	2169	552	0
536	937	-331	2166	554	0
538	914	-335	2175	555	0
540	914	-339	2167	556	0
542	926	-341	2159	556	0
544	918	-340	2175	557	0
547	920	-350	2149	557	0
549	922	-342	2145	558	0
551	933	-346	2149	558	0
553	923	-338	2151	559	0
557	905	-345	2123	559	0
559	908	-337	2141	560	0
561	904	-346	2158	560	0
563	906	-337	2137	561	0
565	903	-346	2128	561	0
568	898	-344	2134	562	0
570	886	-331	2131	562	0
572	876	-337	2145	562	0
574	871	-339	2127	563	0
576	872	-348	2129	563	0
579	854	-345	2136	564	0
581	841	-345	2115	564	0
587	843	-336	2118	565	0
590	835	-348	2136	565	0
592	825	-351	2132	566	0
594	833	-361	2127	566	0
596	835	-347	2129	566	0
599	833	-361	2121	567	0
602	818	-356	2106	567	0
604	805	-359	2126	567	0
606	804	-350	2119	568	0
608	797	-369	2105	568	0
610	811	-349	2118	568	0
613	798	-360	2094	569	0
615	794	-354	2102	569	0
617	805	-351	2077	569	0
619	796	-361	2092	569	0
622	791	-357	2098	570	0
624	805	-366	2090	570	0
626	777	-352	2090	570	0
628	788	-352	2091	570	0
630	803	-356	2079	573	0
633	798	-369	2078	573	0
635	796	-371	2066	573	0
643	799	-365	2073	573	0
645	798	-366	2066	573	0
647	791	-372	2080	573	0
650	802	-363	2068	574	0
652	789	-376	2071	576	0
654	792	-368	2062	575	0
656	787	-367	2060	575	0
658	785	-367	2062	576	0
661	789	-373	2064	576	0
663	787	-367	2055	576	0
665	796	-369	2069	576	0
667	782	-374	2065	575	0
669	793	-364	2067	576	0
672	793	-366	2064	575	0
674	802	-368	2055	575	0
676	798	-357	2064	575	0
678	797	-367	2068	575	0
681	808	-356	2053	577	0
684	810	-371	2068	578	0
686	812	-356	2054	577	0
688	816	-362	2065	577	0
695	809	-363	2074	577	0
697	822	-374	2074	577	0
699	813	-379	2063	576	0
701	823	-378	2059	576	0
703	807	-393	2047	576	0
706	819	-379	2048	576	0
708	814	-372	2053	580	0
710	821	-379	2041	583	0
712	818	-367	2052	585	0
714	820	-360	2050	585	0
717	816	-368	2066	584	0
719	814	-373	2048	584	0
721	826	-367	2051	584	0
723	812	-370	2052	584	0
726	818	-359	2068	583	0
729	809	-366	2054	582	0
731	809	-362	2044	582	0
